REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Nov-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,1162.02,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,1200.70,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,826.94,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,1265.40,,,,2
May-23,"Saskatoon, Saskatchewan",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928004,6.3.1,1028.28,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,256.58,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,238.58,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,229.56,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,253.90,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,233.22,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,190.66,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,209.94,,,,2
May-23,"Saskatoon, Saskatchewan",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928009,6.4.1,201.74,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,16.70,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,15.82,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,15.86,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,12.88,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,13.02,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,8.72,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,11.64,,,,2
May-23,"Saskatoon, Saskatchewan",,Ecstasy (MDMA),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928014,6.5.1,8.06,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,6.92,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,4.38,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,3.00,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,1.76,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,2.64,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,0.26,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,0.58,,,,2
May-23,"Saskatoon, Saskatchewan",,Fentanyl (Norfentanyl),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928019,6.6.1,0.16,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,,,,,2
Aug-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,47.12,,,,2
Sep-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,40.12,,,,2
Oct-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,38.82,E,,,2
Nov-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,40.82,,,,2
Dec-22,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,38.32,,,,2
Jan-23,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,29.50,,,,2
Mar-23,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,34.16,,,,2
May-23,"Saskatoon, Saskatchewan",,Methadone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928024,6.7.1,33.12,,,,2
Jan-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
Feb-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
Mar-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
Apr-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
May-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
Jun-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
Jul-22,"Saskatoon, Saskatchewan",,Methamphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566928029,6.8.1,,,,,2
